fold,slice,policy,iteration,stage,query_count,scan_time_s,dose_proxy,selected_area_fraction,morphology_composite_error,front_mean_symmetric_distance_nm,front_hausdorff_distance_nm,front_availability_status,front_detection_correct,penetration_d95_absolute_error_nm,penetration_dmax_absolute_error_nm,normalized_reconstruction_rmse,roi_id,variogram_sill
fold_5,213,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0379379652743145,4165.588587119734,13700.0,matched_present,True,0.0,0.0,0.2174781599921215,r0384_c0256,46.2358998814944
fold_5,213,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0346291009550943,3802.2752848693567,16600.0,matched_present,True,0.0,0.0,0.2228626300640776,r0256_c0064,
fold_5,213,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0381430919512023,4188.111496242022,46700.0,matched_present,True,0.0,0.0,0.2236018828494653,r0000_c0256,
fold_5,213,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_present,True,0.0,0.0,0.2148086337208006,r0320_c0000,
fold_5,213,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0581256357864301,4497.194809350034,13700.0,matched_present,True,1885.0,600.0,0.2338261767060956,r0064_c0064,43.16911929580721
fold_5,234,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2587587930889941,0.0389243246731783,4273.890849114982,18300.0,matched_present,True,0.0,0.0,0.2176199088282817,r0000_c0448,
fold_5,234,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2587587930889941,0.0370803207660692,4071.4192201144015,13800.0,matched_present,True,0.0,0.0,0.2233250601738654,r0000_c0384,41.39899234312245
fold_1,001,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.1824164395143557,15029.325058676255,37352.780613496485,matched_present,True,5000.0,5100.0,0.2135803160191517,r0064_c0064,12.89784720780674
fold_1,001,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.1826904175511547,15059.407847116794,37352.780613496485,matched_present,True,5000.0,5100.0,0.2197722016024705,r0384_c0192,19.96835093607055
fold_5,265,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_absent,True,0.0,0.0,1.0491494769784429,r0320_c0128,40.63382110288708
