fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_3,116,uncertainty_lookahead,0.01302905635156445,0.05551125800542993,0.0052786101213751,6,0.0
fold_3,118,gated_veer_4x4_mean_kappa5,0.0125021695382255,0.0021485537516275446,0.0076163828531802,6,-0.006494334216891454
fold_3,118,uncertainty_lookahead,0.018996503755116953,0.00419336900091872,0.0143952824744111,6,0.0
fold_3,119,gated_veer_4x4_mean_kappa5,0.01068556828253415,0.02670571808761981,0.0100582735739266,6,-0.08158365395637963
fold_3,119,uncertainty_lookahead,0.09226922223891379,0.006100604452227139,0.0955900596514676,6,0.0
fold_3,120,gated_veer_4x4_mean_kappa5,0.1125313243718871,0.1440086371814788,0.0299986447628584,6,0.09951819816404325
fold_3,120,uncertainty_lookahead,0.01301312620784385,0.00028444368425410254,0.0129317798496639,6,0.0
fold_3,121,gated_veer_4x4_mean_kappa5,0.26305481953599935,0.16856891019844708,0.0113961945268044,6,0.18615808704195574
fold_3,121,uncertainty_lookahead,0.07689673249404361,0.05030279094110676,0.0752013531426263,6,0.0
fold_3,122,gated_veer_4x4_mean_kappa5,0.1927340059739041,0.0076169481210838505,0.1926944980024383,6,0.1251886552468878
fold_3,122,uncertainty_lookahead,0.06754535072701631,0.02206285697422844,0.0190422138539633,6,0.0
fold_3,123,gated_veer_4x4_mean_kappa5,0.09519189036150419,0.05665053857428825,0.0120033549132581,6,0.021796876528463488
fold_3,123,uncertainty_lookahead,0.0733950138330407,0.05837865775857698,0.0099496797826639,6,0.0
fold_3,124,gated_veer_4x4_mean_kappa5,0.22514170815400686,0.004332939435292972,0.225672733833358,6,-0.009569937694774933
fold_3,124,uncertainty_lookahead,0.2347116458487818,0.001040568185554126,0.2320122657267667,6,0.0
fold_3,125,gated_veer_4x4_mean_kappa5,0.24810806623891304,0.004053267957784222,0.2464491326816312,6,0.10533648582532693
fold_3,125,uncertainty_lookahead,0.14277158041358612,0.0035879205201636124,0.1356980628799318,6,0.0
fold_3,126,gated_veer_4x4_mean_kappa5,0.20356814030736903,0.1757711084377063,0.1994252804986033,6,-0.03634642436846092
fold_3,126,uncertainty_lookahead,0.23991456467582994,0.0032124462155448414,0.2462629108759126,6,0.0
fold_3,127,gated_veer_4x4_mean_kappa5,0.0730242965162865,0.0473359998160236,0.0130106123637039,6,0.06240638265258645
fold_3,127,uncertainty_lookahead,0.01061791386370005,0.042451026127745047,0.0106022925617551,6,0.0
fold_3,129,gated_veer_4x4_mean_kappa5,0.18820306320991875,0.06869169806066605,0.0092833769563214,6,0.0809284924306618
fold_3,129,uncertainty_lookahead,0.10727457077925695,0.09957650402918221,0.0112290547301831,6,0.0
fold_3,130,gated_veer_4x4_mean_kappa5,0.091607452682023,0.14485297867191058,0.014192528747064,6,-0.3301756101522627
fold_3,130,uncertainty_lookahead,0.4217830628342857,0.19297093674741397,0.0123467027396539,6,0.0
fold_3,131,gated_veer_4x4_mean_kappa5,0.13607812750523976,0.14758477063142728,0.2364713030785876,6,-0.09644536262058248
